NewBrick,(-45.00, -4.00, 3.00)
NewBrick,(-43.00, -4.00, 3.00)
NewBrick,(-43.00, -4.00, 5.00)
NewBrick,(-43.00, -4.00, 7.00)
NewBrick,(-41.00, -4.00, 7.00)
NewBrick,(-39.00, -4.00, 7.00)
NewBrick,(-39.00, -4.00, 9.00)
NewBrick,(-39.00, -4.00, 11.00)
NewBrick,(-39.00, -4.00, 13.00)
NewBrick,(-39.00, -4.00, 15.00)
NewBrick,(-39.00, -4.00, 17.00)
NewBrick,(-39.00, -4.00, 19.00)
NewBrick,(-47.00, -4.00, 19.00)
NewBrick,(-45.00, -4.00, 19.00)
NewBrick,(-43.00, -4.00, 19.00)
NewBrick,(-41.00, -4.00, 19.00)
NewBrick,(-47.00, -4.00, 11.00)
NewBrick,(-47.00, -4.00, 13.00)
NewBrick,(-47.00, -4.00, 15.00)
NewBrick,(-47.00, -4.00, 17.00)
NewBrick,(-55.00, -4.00, 11.00)
NewBrick,(-53.00, -4.00, 11.00)
NewBrick,(-51.00, -4.00, 11.00)
NewBrick,(-49.00, -4.00, 11.00)
NewBrick,(-55.00, -4.00, 5.00)
NewBrick,(-55.00, -4.00, 7.00)
NewBrick,(-55.00, -4.00, 9.00)
NewBrick,(-27.00, -4.00, 3.00)
NewBrick,(-25.00, -4.00, 3.00)
NewBrick,(-23.00, -4.00, 3.00)
NewBrick,(-21.00, -4.00, 3.00)
NewBrick,(-19.00, -4.00, 3.00)
NewBrick,(-17.00, -4.00, 3.00)
NewBrick,(-15.00, -4.00, 3.00)
NewBrick,(-15.00, -4.00, 5.00)
NewBrick,(-15.00, -4.00, 7.00)
NewBrick,(-15.00, -4.00, 9.00)
NewBrick,(-15.00, -4.00, 11.00)
NewBrick,(-23.00, -4.00, 11.00)
NewBrick,(-21.00, -4.00, 11.00)
NewBrick,(-19.00, -4.00, 11.00)
NewBrick,(-17.00, -4.00, 11.00)
NewBrick,(-23.00, -4.00, 13.00)
NewBrick,(-23.00, -4.00, 15.00)
NewBrick,(-23.00, -4.00, 17.00)
NewBrick,(-23.00, -4.00, 19.00)
NewBrick,(-31.00, -4.00, 19.00)
NewBrick,(-29.00, -4.00, 19.00)
NewBrick,(-27.00, -4.00, 19.00)
NewBrick,(-25.00, -4.00, 19.00)
NewBrick,(-31.00, -4.00, 7.00)
NewBrick,(-31.00, -4.00, 9.00)
NewBrick,(-31.00, -4.00, 11.00)
NewBrick,(-31.00, -4.00, 13.00)
NewBrick,(-31.00, -4.00, 15.00)
NewBrick,(-31.00, -4.00, 17.00)
NewBrick,(-29.00, -4.00, 7.00)
NewBrick,(-27.00, -4.00, 7.00)
NewBrick,(-27.00, -4.00, 5.00)
Grass Ground,(-63.00, -2.00, -29.00)
Grass Ground,(-61.00, -2.00, -29.00)
Grass Ground,(-59.00, -2.00, -29.00)
Grass Ground,(-63.00, -2.00, -27.00)
Grass Ground,(-61.00, -2.00, -27.00)
Grass Ground,(-59.00, -2.00, -27.00)
Grass Ground,(-63.00, -2.00, -25.00)
Grass Ground,(-61.00, -2.00, -25.00)
Grass Ground,(-59.00, -2.00, -25.00)
Grass Ground,(-63.00, -2.00, -23.00)
Grass Ground,(-61.00, -2.00, -23.00)
Grass Ground,(-59.00, -2.00, -23.00)
Grass Ground,(-63.00, -2.00, -21.00)
Grass Ground,(-61.00, -2.00, -21.00)
Grass Ground,(-59.00, -2.00, -21.00)
Grass Ground,(-63.00, -2.00, -19.00)
Grass Ground,(-61.00, -2.00, -19.00)
Grass Ground,(-59.00, -2.00, -19.00)
Grass Ground,(-63.00, -2.00, -17.00)
Grass Ground,(-61.00, -2.00, -17.00)
Grass Ground,(-59.00, -2.00, -17.00)
Grass Ground,(-63.00, -2.00, -15.00)
Grass Ground,(-61.00, -2.00, -15.00)
Grass Ground,(-59.00, -2.00, -15.00)
Grass Ground,(-63.00, -2.00, -13.00)
Grass Ground,(-61.00, -2.00, -13.00)
Grass Ground,(-59.00, -2.00, -13.00)
Grass Ground,(-63.00, -2.00, -11.00)
Grass Ground,(-61.00, -2.00, -11.00)
Grass Ground,(-59.00, -2.00, -11.00)
Grass Ground,(-63.00, -2.00, -9.00)
Grass Ground,(-61.00, -2.00, -9.00)
Grass Ground,(-59.00, -2.00, -9.00)
Grass Ground,(-63.00, -2.00, -7.00)
Grass Ground,(-61.00, -2.00, -7.00)
Grass Ground,(-59.00, -2.00, -7.00)
Grass Ground,(-63.00, -2.00, -5.00)
Grass Ground,(-61.00, -2.00, -5.00)
Grass Ground,(-59.00, -2.00, -5.00)
Grass Ground,(-65.00, -2.00, -3.00)
Grass Ground,(-65.00, -2.00, -1.00)
Grass Ground,(-65.00, -2.00, 1.00)
Grass Ground,(-63.00, -2.00, 5.00)
Grass Ground,(-61.00, -2.00, 5.00)
Grass Ground,(-59.00, -2.00, 5.00)
Grass Ground,(-63.00, -2.00, 7.00)
Grass Ground,(-61.00, -2.00, 7.00)
Grass Ground,(-59.00, -2.00, 7.00)
Grass Ground,(-63.00, -2.00, 9.00)
Grass Ground,(-61.00, -2.00, 9.00)
Grass Ground,(-59.00, -2.00, 9.00)
Grass Ground,(-63.00, -2.00, 11.00)
Grass Ground,(-61.00, -2.00, 11.00)
Grass Ground,(-59.00, -2.00, 11.00)
Grass Ground,(-63.00, -2.00, 13.00)
Grass Ground,(-61.00, -2.00, 13.00)
Grass Ground,(-59.00, -2.00, 13.00)
Grass Ground,(-63.00, -2.00, 15.00)
Grass Ground,(-61.00, -2.00, 15.00)
Grass Ground,(-59.00, -2.00, 15.00)
Grass Ground,(-63.00, -2.00, 17.00)
Grass Ground,(-61.00, -2.00, 17.00)
Grass Ground,(-59.00, -2.00, 17.00)
Grass Ground,(-63.00, -2.00, 19.00)
Grass Ground,(-61.00, -2.00, 19.00)
Grass Ground,(-59.00, -2.00, 19.00)
Grass Ground,(-63.00, -2.00, 21.00)
Grass Ground,(-61.00, -2.00, 21.00)
Grass Ground,(-59.00, -2.00, 21.00)
Grass Ground,(-63.00, -2.00, 23.00)
Grass Ground,(-61.00, -2.00, 23.00)
Grass Ground,(-59.00, -2.00, 23.00)
Grass Ground,(-63.00, -2.00, 25.00)
Grass Ground,(-61.00, -2.00, 25.00)
Grass Ground,(-59.00, -2.00, 25.00)
Grass Ground,(-63.00, -2.00, 27.00)
Grass Ground,(-61.00, -2.00, 27.00)
Grass Ground,(-59.00, -2.00, 27.00)
Grass Ground,(-37.00, -2.00, -31.00)
Grass Ground,(-35.00, -2.00, -31.00)
Grass Ground,(-33.00, -2.00, -31.00)
Grass Ground,(-57.00, -2.00, -29.00)
Grass Ground,(-55.00, -2.00, -29.00)
Grass Ground,(-53.00, -2.00, -29.00)
Grass Ground,(-51.00, -2.00, -29.00)
Grass Ground,(-49.00, -2.00, -29.00)
Grass Ground,(-47.00, -2.00, -29.00)
Grass Ground,(-45.00, -2.00, -29.00)
Grass Ground,(-43.00, -2.00, -29.00)
Grass Ground,(-41.00, -2.00, -29.00)
Grass Ground,(-39.00, -2.00, -29.00)
Grass Ground,(-37.00, -2.00, -29.00)
Grass Ground,(-35.00, -2.00, -29.00)
Grass Ground,(-33.00, -2.00, -29.00)
Grass Ground,(-31.00, -2.00, -29.00)
Grass Ground,(-29.00, -2.00, -29.00)
Grass Ground,(-27.00, -2.00, -29.00)
Grass Ground,(-25.00, -2.00, -29.00)
Grass Ground,(-23.00, -2.00, -29.00)
Grass Ground,(-21.00, -2.00, -29.00)
Grass Ground,(-19.00, -2.00, -29.00)
Grass Ground,(-17.00, -2.00, -29.00)
Grass Ground,(-15.00, -2.00, -29.00)
Grass Ground,(-13.00, -2.00, -29.00)
Grass Ground,(-11.00, -2.00, -29.00)
Grass Ground,(-9.00, -2.00, -29.00)
Grass Ground,(-7.00, -2.00, -29.00)
Grass Ground,(-57.00, -2.00, -27.00)
Grass Ground,(-55.00, -2.00, -27.00)
Grass Ground,(-53.00, -2.00, -27.00)
Grass Ground,(-51.00, -2.00, -27.00)
Grass Ground,(-49.00, -2.00, -27.00)
Grass Ground,(-47.00, -2.00, -27.00)
Grass Ground,(-45.00, -2.00, -27.00)
Grass Ground,(-43.00, -2.00, -27.00)
Grass Ground,(-41.00, -2.00, -27.00)
Grass Ground,(-39.00, -2.00, -27.00)
Grass Ground,(-37.00, -2.00, -27.00)
Grass Ground,(-35.00, -2.00, -27.00)
Grass Ground,(-33.00, -2.00, -27.00)
Grass Ground,(-31.00, -2.00, -27.00)
Grass Ground,(-29.00, -2.00, -27.00)
Grass Ground,(-27.00, -2.00, -27.00)
Grass Ground,(-25.00, -2.00, -27.00)
Grass Ground,(-23.00, -2.00, -27.00)
Grass Ground,(-21.00, -2.00, -27.00)
Grass Ground,(-19.00, -2.00, -27.00)
Grass Ground,(-17.00, -2.00, -27.00)
Grass Ground,(-15.00, -2.00, -27.00)
Grass Ground,(-13.00, -2.00, -27.00)
Grass Ground,(-11.00, -2.00, -27.00)
Grass Ground,(-9.00, -2.00, -27.00)
Grass Ground,(-7.00, -2.00, -27.00)
Grass Ground,(-57.00, -2.00, -25.00)
Grass Ground,(-55.00, -2.00, -25.00)
Grass Ground,(-53.00, -2.00, -25.00)
Grass Ground,(-51.00, -2.00, -25.00)
Grass Ground,(-49.00, -2.00, -25.00)
Grass Ground,(-47.00, -2.00, -25.00)
Grass Ground,(-45.00, -2.00, -25.00)
Grass Ground,(-43.00, -2.00, -25.00)
Grass Ground,(-41.00, -2.00, -25.00)
Grass Ground,(-39.00, -2.00, -25.00)
Grass Ground,(-37.00, -2.00, -25.00)
Grass Ground,(-35.00, -2.00, -25.00)
Grass Ground,(-33.00, -2.00, -25.00)
Grass Ground,(-31.00, -2.00, -25.00)
Grass Ground,(-29.00, -2.00, -25.00)
Grass Ground,(-27.00, -2.00, -25.00)
Grass Ground,(-25.00, -2.00, -25.00)
Grass Ground,(-23.00, -2.00, -25.00)
Grass Ground,(-21.00, -2.00, -25.00)
Grass Ground,(-19.00, -2.00, -25.00)
Grass Ground,(-17.00, -2.00, -25.00)
Grass Ground,(-15.00, -2.00, -25.00)
Grass Ground,(-13.00, -2.00, -25.00)
Grass Ground,(-11.00, -2.00, -25.00)
Grass Ground,(-9.00, -2.00, -25.00)
Grass Ground,(-7.00, -2.00, -25.00)
Grass Ground,(-9.00, -2.00, -23.00)
Grass Ground,(-7.00, -2.00, -23.00)
Grass Ground,(-9.00, -2.00, -21.00)
Grass Ground,(-7.00, -2.00, -21.00)
Grass Ground,(-9.00, -2.00, -19.00)
Grass Ground,(-7.00, -2.00, -19.00)
Grass Ground,(-9.00, -2.00, -17.00)
Grass Ground,(-7.00, -2.00, -17.00)
Grass Ground,(-9.00, -2.00, -15.00)
Grass Ground,(-7.00, -2.00, -15.00)
Grass Ground,(-9.00, -2.00, -13.00)
Grass Ground,(-7.00, -2.00, -13.00)
Grass Ground,(-9.00, -2.00, -11.00)
Grass Ground,(-7.00, -2.00, -11.00)
Grass Ground,(-9.00, -2.00, -9.00)
Grass Ground,(-7.00, -2.00, -9.00)
Grass Ground,(-9.00, -2.00, -7.00)
Grass Ground,(-7.00, -2.00, -7.00)
Grass Ground,(-9.00, -2.00, -5.00)
Grass Ground,(-7.00, -2.00, -5.00)
Grass Ground,(-9.00, -2.00, -3.00)
Grass Ground,(-7.00, -2.00, -3.00)
Grass Ground,(-5.00, -2.00, -3.00)
Grass Ground,(-9.00, -2.00, -1.00)
Grass Ground,(-7.00, -2.00, -1.00)
Grass Ground,(-5.00, -2.00, -1.00)
Grass Ground,(-9.00, -2.00, 1.00)
Grass Ground,(-7.00, -2.00, 1.00)
Grass Ground,(-5.00, -2.00, 1.00)
Grass Ground,(-9.00, -2.00, 3.00)
Grass Ground,(-7.00, -2.00, 3.00)
Grass Ground,(-9.00, -2.00, 5.00)
Grass Ground,(-7.00, -2.00, 5.00)
Grass Ground,(-9.00, -2.00, 7.00)
Grass Ground,(-7.00, -2.00, 7.00)
Grass Ground,(-9.00, -2.00, 9.00)
Grass Ground,(-7.00, -2.00, 9.00)
Grass Ground,(-9.00, -2.00, 11.00)
Grass Ground,(-7.00, -2.00, 11.00)
Grass Ground,(-9.00, -2.00, 13.00)
Grass Ground,(-7.00, -2.00, 13.00)
Grass Ground,(-9.00, -2.00, 15.00)
Grass Ground,(-7.00, -2.00, 15.00)
Grass Ground,(-9.00, -2.00, 17.00)
Grass Ground,(-7.00, -2.00, 17.00)
Grass Ground,(-9.00, -2.00, 19.00)
Grass Ground,(-7.00, -2.00, 19.00)
Grass Ground,(-9.00, -2.00, 21.00)
Grass Ground,(-7.00, -2.00, 21.00)
Grass Ground,(-9.00, -2.00, 23.00)
Grass Ground,(-7.00, -2.00, 23.00)
Grass Ground,(-57.00, -2.00, 25.00)
Grass Ground,(-55.00, -2.00, 25.00)
Grass Ground,(-53.00, -2.00, 25.00)
Grass Ground,(-51.00, -2.00, 25.00)
Grass Ground,(-49.00, -2.00, 25.00)
Grass Ground,(-47.00, -2.00, 25.00)
Grass Ground,(-45.00, -2.00, 25.00)
Grass Ground,(-43.00, -2.00, 25.00)
Grass Ground,(-41.00, -2.00, 25.00)
Grass Ground,(-39.00, -2.00, 25.00)
Grass Ground,(-37.00, -2.00, 25.00)
Grass Ground,(-35.00, -2.00, 25.00)
Grass Ground,(-33.00, -2.00, 25.00)
Grass Ground,(-31.00, -2.00, 25.00)
Grass Ground,(-29.00, -2.00, 25.00)
Grass Ground,(-27.00, -2.00, 25.00)
Grass Ground,(-25.00, -2.00, 25.00)
Grass Ground,(-23.00, -2.00, 25.00)
Grass Ground,(-21.00, -2.00, 25.00)
Grass Ground,(-19.00, -2.00, 25.00)
Grass Ground,(-17.00, -2.00, 25.00)
Grass Ground,(-15.00, -2.00, 25.00)
Grass Ground,(-13.00, -2.00, 25.00)
Grass Ground,(-11.00, -2.00, 25.00)
Grass Ground,(-9.00, -2.00, 25.00)
Grass Ground,(-7.00, -2.00, 25.00)
Grass Ground,(-57.00, -2.00, 27.00)
Grass Ground,(-55.00, -2.00, 27.00)
Grass Ground,(-53.00, -2.00, 27.00)
Grass Ground,(-51.00, -2.00, 27.00)
Grass Ground,(-49.00, -2.00, 27.00)
Grass Ground,(-47.00, -2.00, 27.00)
Grass Ground,(-45.00, -2.00, 27.00)
Grass Ground,(-43.00, -2.00, 27.00)
Grass Ground,(-41.00, -2.00, 27.00)
Grass Ground,(-39.00, -2.00, 27.00)
Grass Ground,(-37.00, -2.00, 27.00)
Grass Ground,(-35.00, -2.00, 27.00)
Grass Ground,(-33.00, -2.00, 27.00)
Grass Ground,(-31.00, -2.00, 27.00)
Grass Ground,(-29.00, -2.00, 27.00)
Grass Ground,(-27.00, -2.00, 27.00)
Grass Ground,(-25.00, -2.00, 27.00)
Grass Ground,(-23.00, -2.00, 27.00)
Grass Ground,(-21.00, -2.00, 27.00)
Grass Ground,(-19.00, -2.00, 27.00)
Grass Ground,(-17.00, -2.00, 27.00)
Grass Ground,(-15.00, -2.00, 27.00)
Grass Ground,(-13.00, -2.00, 27.00)
Grass Ground,(-11.00, -2.00, 27.00)
Grass Ground,(-9.00, -2.00, 27.00)
Grass Ground,(-7.00, -2.00, 27.00)
Grass Ground,(-37.00, -2.00, 29.00)
Grass Ground,(-35.00, -2.00, 29.00)
Grass Ground,(-33.00, -2.00, 29.00)
Grass Ground,(-63.00, -2.00, -3.00)
Grass Ground,(-61.00, -2.00, -3.00)
Grass Ground,(-59.00, -2.00, -3.00)
Grass Ground,(-63.00, -2.00, -1.00)
Grass Ground,(-61.00, -2.00, -1.00)
Grass Ground,(-59.00, -2.00, -1.00)
Grass Ground,(-63.00, -2.00, 1.00)
Grass Ground,(-61.00, -2.00, 1.00)
Grass Ground,(-59.00, -2.00, 1.00)
Grass Ground,(-63.00, -2.00, 3.00)
Grass Ground,(-61.00, -2.00, 3.00)
Grass Ground,(-59.00, -2.00, 3.00)
Grass Ground,(-57.00, -2.00, 23.00)
Grass Ground,(-55.00, -2.00, 23.00)
Grass Ground,(-53.00, -2.00, 23.00)
Grass Ground,(-51.00, -2.00, 23.00)
Grass Ground,(-49.00, -2.00, 23.00)
Grass Ground,(-47.00, -2.00, 23.00)
Grass Ground,(-45.00, -2.00, 23.00)
Grass Ground,(-43.00, -2.00, 23.00)
Grass Ground,(-41.00, -2.00, 23.00)
Grass Ground,(-39.00, -2.00, 23.00)
Grass Ground,(-37.00, -2.00, 23.00)
Grass Ground,(-35.00, -2.00, 23.00)
Grass Ground,(-33.00, -2.00, 23.00)
Grass Ground,(-31.00, -2.00, 23.00)
Grass Ground,(-29.00, -2.00, 23.00)
Grass Ground,(-27.00, -2.00, 23.00)
Grass Ground,(-25.00, -2.00, 23.00)
Grass Ground,(-23.00, -2.00, 23.00)
Grass Ground,(-21.00, -2.00, 23.00)
Grass Ground,(-19.00, -2.00, 23.00)
Grass Ground,(-17.00, -2.00, 23.00)
Grass Ground,(-15.00, -2.00, 23.00)
Grass Ground,(-13.00, -2.00, 23.00)
Grass Ground,(-11.00, -2.00, 23.00)
Grass Ground,(-11.00, -2.00, -15.00)
Grass Ground,(-11.00, -2.00, -13.00)
Grass Ground,(-11.00, -2.00, -11.00)
Grass Ground,(-11.00, -2.00, -9.00)
Grass Ground,(-11.00, -2.00, -7.00)
Grass Ground,(-11.00, -2.00, -5.00)
Grass Ground,(-11.00, -2.00, -3.00)
Grass Ground,(-11.00, -2.00, -1.00)
Grass Ground,(-11.00, -2.00, 1.00)
Grass Ground,(-11.00, -2.00, 3.00)
Grass Ground,(-11.00, -2.00, 5.00)
Grass Ground,(-11.00, -2.00, 7.00)
Grass Ground,(-11.00, -2.00, 9.00)
Grass Ground,(-11.00, -2.00, 11.00)
Grass Ground,(-11.00, -2.00, 13.00)
Grass Ground,(-11.00, -2.00, 15.00)
Grass Ground,(-11.00, -2.00, 17.00)
Grass Ground,(-11.00, -2.00, 19.00)
Grass Ground,(-11.00, -2.00, 21.00)
Grass Ground,(-11.00, -2.00, -23.00)
Grass Ground,(-11.00, -2.00, -21.00)
Grass Ground,(-11.00, -2.00, -19.00)
Grass Ground,(-11.00, -2.00, -17.00)
Grass Ground,(-57.00, -2.00, -19.00)
Grass Ground,(-55.00, -2.00, -19.00)
Grass Ground,(-53.00, -2.00, -19.00)
Grass Ground,(-57.00, -2.00, -23.00)
Grass Ground,(-55.00, -2.00, -23.00)
Grass Ground,(-53.00, -2.00, -23.00)
Grass Ground,(-57.00, -2.00, -21.00)
Grass Ground,(-55.00, -2.00, -21.00)
Grass Ground,(-53.00, -2.00, -21.00)
Grass Ground,(-17.00, -2.00, -23.00)
Grass Ground,(-15.00, -2.00, -23.00)
Grass Ground,(-13.00, -2.00, -23.00)
Grass Ground,(-17.00, -2.00, -21.00)
Grass Ground,(-15.00, -2.00, -21.00)
Grass Ground,(-13.00, -2.00, -21.00)
Grass Ground,(-17.00, -2.00, -19.00)
Grass Ground,(-15.00, -2.00, -19.00)
Grass Ground,(-13.00, -2.00, -19.00)
Grass Ground,(-57.00, -2.00, -17.00)
Grass Ground,(-55.00, -2.00, -17.00)
Grass Ground,(-53.00, -2.00, -17.00)
Grass Ground,(-51.00, -2.00, -17.00)
Grass Ground,(-57.00, -2.00, -15.00)
Grass Ground,(-55.00, -2.00, -15.00)
Grass Ground,(-57.00, -2.00, -13.00)
Grass Ground,(-55.00, -2.00, -13.00)
Grass Ground,(-51.00, -2.00, -23.00)
Grass Ground,(-49.00, -2.00, -23.00)
Grass Ground,(-47.00, -2.00, -23.00)
Grass Ground,(-51.00, -2.00, -21.00)
Grass Ground,(-49.00, -2.00, -21.00)
Grass Ground,(-47.00, -2.00, -21.00)
Grass Ground,(-51.00, -2.00, -19.00)
Grass Ground,(-23.00, -2.00, -23.00)
Grass Ground,(-21.00, -2.00, -23.00)
Grass Ground,(-19.00, -2.00, -23.00)
Grass Ground,(-23.00, -2.00, -21.00)
Grass Ground,(-21.00, -2.00, -21.00)
Grass Ground,(-19.00, -2.00, -21.00)
Grass Ground,(-19.00, -2.00, -19.00)
Grass Ground,(-19.00, -2.00, -17.00)
Grass Ground,(-17.00, -2.00, -17.00)
Grass Ground,(-15.00, -2.00, -17.00)
Grass Ground,(-13.00, -2.00, -17.00)
Grass Ground,(-15.00, -2.00, -15.00)
Grass Ground,(-13.00, -2.00, -15.00)
Grass Ground,(-15.00, -2.00, -13.00)
Grass Ground,(-13.00, -2.00, -13.00)
Grass Ground,(-57.00, -2.00, 17.00)
Grass Ground,(-55.00, -2.00, 17.00)
Grass Ground,(-53.00, -2.00, 17.00)
Grass Ground,(-57.00, -2.00, 19.00)
Grass Ground,(-55.00, -2.00, 19.00)
Grass Ground,(-53.00, -2.00, 19.00)
Grass Ground,(-57.00, -2.00, 21.00)
Grass Ground,(-55.00, -2.00, 21.00)
Grass Ground,(-53.00, -2.00, 21.00)
Grass Ground,(-51.00, -2.00, 15.00)
Grass Ground,(-51.00, -2.00, 17.00)
Grass Ground,(-51.00, -2.00, 19.00)
Grass Ground,(-49.00, -2.00, 19.00)
Grass Ground,(-47.00, -2.00, 19.00)
Grass Ground,(-51.00, -2.00, 21.00)
Grass Ground,(-49.00, -2.00, 21.00)
Grass Ground,(-47.00, -2.00, 21.00)
Grass Ground,(-57.00, -2.00, 11.00)
Grass Ground,(-55.00, -2.00, 11.00)
Grass Ground,(-57.00, -2.00, 13.00)
Grass Ground,(-55.00, -2.00, 13.00)
Grass Ground,(-57.00, -2.00, 15.00)
Grass Ground,(-55.00, -2.00, 15.00)
Grass Ground,(-53.00, -2.00, 15.00)
Grass Ground,(-17.00, -2.00, 17.00)
Grass Ground,(-15.00, -2.00, 17.00)
Grass Ground,(-13.00, -2.00, 17.00)
Grass Ground,(-17.00, -2.00, 19.00)
Grass Ground,(-15.00, -2.00, 19.00)
Grass Ground,(-13.00, -2.00, 19.00)
Grass Ground,(-17.00, -2.00, 21.00)
Grass Ground,(-15.00, -2.00, 21.00)
Grass Ground,(-13.00, -2.00, 21.00)
Grass Ground,(-19.00, -2.00, 15.00)
Grass Ground,(-19.00, -2.00, 17.00)
Grass Ground,(-23.00, -2.00, 19.00)
Grass Ground,(-21.00, -2.00, 19.00)
Grass Ground,(-19.00, -2.00, 19.00)
Grass Ground,(-23.00, -2.00, 21.00)
Grass Ground,(-21.00, -2.00, 21.00)
Grass Ground,(-19.00, -2.00, 21.00)
Grass Ground,(-15.00, -2.00, 11.00)
Grass Ground,(-15.00, -2.00, 13.00)
Grass Ground,(-17.00, -2.00, 15.00)
Grass Ground,(-15.00, -2.00, 15.00)
Grass Ground,(-13.00, -2.00, 11.00)
Grass Ground,(-13.00, -2.00, 13.00)
Grass Ground,(-13.00, -2.00, 15.00)
Grass Ground,(-57.00, -2.00, -3.00)
Grass Ground,(-55.00, -2.00, -3.00)
Grass Ground,(-53.00, -2.00, -3.00)
Grass Ground,(-51.00, -2.00, -3.00)
Grass Ground,(-49.00, -2.00, -3.00)
Grass Ground,(-47.00, -2.00, -3.00)
Grass Ground,(-45.00, -2.00, -3.00)
Grass Ground,(-43.00, -2.00, -3.00)
Grass Ground,(-41.00, -2.00, -3.00)
Grass Ground,(-39.00, -2.00, -3.00)
Grass Ground,(-37.00, -2.00, -3.00)
Grass Ground,(-35.00, -2.00, -3.00)
Grass Ground,(-33.00, -2.00, -3.00)
Grass Ground,(-31.00, -2.00, -3.00)
Grass Ground,(-29.00, -2.00, -3.00)
Grass Ground,(-27.00, -2.00, -3.00)
Grass Ground,(-25.00, -2.00, -3.00)
Grass Ground,(-23.00, -2.00, -3.00)
Grass Ground,(-21.00, -2.00, -3.00)
Grass Ground,(-19.00, -2.00, -3.00)
Grass Ground,(-17.00, -2.00, -3.00)
Grass Ground,(-15.00, -2.00, -3.00)
Grass Ground,(-13.00, -2.00, -3.00)
Grass Ground,(-57.00, -2.00, -1.00)
Grass Ground,(-55.00, -2.00, -1.00)
Grass Ground,(-53.00, -2.00, -1.00)
Grass Ground,(-51.00, -2.00, -1.00)
Grass Ground,(-49.00, -2.00, -1.00)
Grass Ground,(-47.00, -2.00, -1.00)
Grass Ground,(-45.00, -2.00, -1.00)
Grass Ground,(-43.00, -2.00, -1.00)
Grass Ground,(-41.00, -2.00, -1.00)
Grass Ground,(-39.00, -2.00, -1.00)
Grass Ground,(-37.00, -2.00, -1.00)
Grass Ground,(-35.00, -2.00, -1.00)
Grass Ground,(-33.00, -2.00, -1.00)
Grass Ground,(-31.00, -2.00, -1.00)
Grass Ground,(-29.00, -2.00, -1.00)
Grass Ground,(-27.00, -2.00, -1.00)
Grass Ground,(-25.00, -2.00, -1.00)
